# Starting up: N=10000 dt=2.000000e-03 pad=2.000000e+00 L=1.000000e+00
time	PV	NkT	PV/NkT	Energy
6.955400e+02 0.000000e+00 2.041934e+00 0.000000e+00 0.000000e+00
6.965420e+02 0.000000e+00 2.039711e+00 0.000000e+00 0.000000e+00
6.975440e+02 0.000000e+00 2.037066e+00 0.000000e+00 0.000000e+00
6.985460e+02 0.000000e+00 2.034215e+00 0.000000e+00 0.000000e+00
6.995480e+02 0.000000e+00 2.032283e+00 0.000000e+00 0.000000e+00
7.005500e+02 0.000000e+00 2.030079e+00 0.000000e+00 0.000000e+00
7.015520e+02 0.000000e+00 2.027067e+00 0.000000e+00 0.000000e+00
7.025540e+02 0.000000e+00 2.025496e+00 0.000000e+00 0.000000e+00
7.035560e+02 0.000000e+00 2.023007e+00 0.000000e+00 0.000000e+00
7.045580e+02 0.000000e+00 2.021431e+00 0.000000e+00 0.000000e+00
7.055600e+02 0.000000e+00 2.019948e+00 0.000000e+00 0.000000e+00
7.065620e+02 5.111945e-05 2.017824e+00 2.533395e-05 0.000000e+00
7.075640e+02 0.000000e+00 2.015761e+00 0.000000e+00 0.000000e+00
7.085660e+02 0.000000e+00 2.014289e+00 0.000000e+00 0.000000e+00
7.095680e+02 0.000000e+00 2.012933e+00 0.000000e+00 0.000000e+00
7.105700e+02 0.000000e+00 2.011464e+00 0.000000e+00 0.000000e+00
7.115720e+02 0.000000e+00 2.009376e+00 0.000000e+00 0.000000e+00
7.125740e+02 0.000000e+00 2.008055e+00 0.000000e+00 0.000000e+00
7.135760e+02 0.000000e+00 2.006006e+00 0.000000e+00 0.000000e+00
7.145780e+02 0.000000e+00 2.004184e+00 0.000000e+00 0.000000e+00
7.155800e+02 0.000000e+00 2.002308e+00 0.000000e+00 0.000000e+00
7.165820e+02 0.000000e+00 1.999934e+00 0.000000e+00 0.000000e+00
7.175840e+02 0.000000e+00 1.998166e+00 0.000000e+00 0.000000e+00
7.185860e+02 1.190540e-04 1.996102e+00 5.964322e-05 0.000000e+00
7.195880e+02 0.000000e+00 1.994337e+00 0.000000e+00 0.000000e+00
7.205900e+02 0.000000e+00 1.992435e+00 0.000000e+00 0.000000e+00
7.215920e+02 0.000000e+00 1.990292e+00 0.000000e+00 0.000000e+00
7.225940e+02 0.000000e+00 1.988125e+00 0.000000e+00 0.000000e+00
7.235960e+02 0.000000e+00 1.986989e+00 0.000000e+00 0.000000e+00
7.245980e+02 0.000000e+00 1.984841e+00 0.000000e+00 0.000000e+00
7.256000e+02 0.000000e+00 1.982359e+00 0.000000e+00 0.000000e+00
7.266020e+02 0.000000e+00 1.980276e+00 0.000000e+00 0.000000e+00
7.276040e+02 0.000000e+00 1.978303e+00 0.000000e+00 0.000000e+00
7.286060e+02 0.000000e+00 1.976460e+00 0.000000e+00 0.000000e+00
7.296080e+02 0.000000e+00 1.975033e+00 0.000000e+00 0.000000e+00
7.306100e+02 0.000000e+00 1.972851e+00 0.000000e+00 0.000000e+00
7.316120e+02 0.000000e+00 1.971471e+00 0.000000e+00 0.000000e+00
7.326140e+02 0.000000e+00 1.968892e+00 0.000000e+00 0.000000e+00
7.336160e+02 0.000000e+00 1.967406e+00 0.000000e+00 0.000000e+00
7.346180e+02 0.000000e+00 1.965125e+00 0.000000e+00 0.000000e+00
7.356200e+02 0.000000e+00 1.962160e+00 0.000000e+00 0.000000e+00
7.366220e+02 0.000000e+00 1.960082e+00 0.000000e+00 0.000000e+00
7.376240e+02 0.000000e+00 1.957710e+00 0.000000e+00 0.000000e+00
7.386260e+02 0.000000e+00 1.956133e+00 0.000000e+00 0.000000e+00
7.396280e+02 0.000000e+00 1.953656e+00 0.000000e+00 0.000000e+00
7.406300e+02 0.000000e+00 1.952182e+00 0.000000e+00 0.000000e+00
7.416320e+02 0.000000e+00 1.950829e+00 0.000000e+00 0.000000e+00
7.426340e+02 0.000000e+00 1.947830e+00 0.000000e+00 0.000000e+00
7.436360e+02 0.000000e+00 1.946870e+00 0.000000e+00 0.000000e+00
7.446380e+02 0.000000e+00 1.945202e+00 0.000000e+00 0.000000e+00
7.456400e+02 0.000000e+00 1.943298e+00 0.000000e+00 0.000000e+00
7.466420e+02 0.000000e+00 1.941517e+00 0.000000e+00 0.000000e+00
7.476440e+02 0.000000e+00 1.939723e+00 0.000000e+00 0.000000e+00
7.486460e+02 0.000000e+00 1.938001e+00 0.000000e+00 0.000000e+00
7.496480e+02 0.000000e+00 1.936549e+00 0.000000e+00 0.000000e+00
7.506500e+02 0.000000e+00 1.934538e+00 0.000000e+00 0.000000e+00
7.516520e+02 0.000000e+00 1.932554e+00 0.000000e+00 0.000000e+00
7.526540e+02 0.000000e+00 1.930616e+00 0.000000e+00 0.000000e+00
7.536560e+02 0.000000e+00 1.928523e+00 0.000000e+00 0.000000e+00
7.546580e+02 0.000000e+00 1.926667e+00 0.000000e+00 0.000000e+00
7.556600e+02 0.000000e+00 1.924568e+00 0.000000e+00 0.000000e+00
7.566620e+02 0.000000e+00 1.921769e+00 0.000000e+00 0.000000e+00
7.576640e+02 0.000000e+00 1.920766e+00 0.000000e+00 0.000000e+00
7.586660e+02 0.000000e+00 1.918445e+00 0.000000e+00 0.000000e+00
7.596680e+02 0.000000e+00 1.916342e+00 0.000000e+00 0.000000e+00
7.606700e+02 0.000000e+00 1.915058e+00 0.000000e+00 0.000000e+00
7.616720e+02 0.000000e+00 1.913316e+00 0.000000e+00 0.000000e+00
7.626740e+02 0.000000e+00 1.911668e+00 0.000000e+00 0.000000e+00
7.636760e+02 0.000000e+00 1.910622e+00 0.000000e+00 0.000000e+00
7.646780e+02 0.000000e+00 1.908957e+00 0.000000e+00 0.000000e+00
7.656800e+02 3.572239e-04 1.907282e+00 1.872948e-04 0.000000e+00
7.666820e+02 0.000000e+00 1.906118e+00 0.000000e+00 0.000000e+00
7.676840e+02 0.000000e+00 1.904575e+00 0.000000e+00 0.000000e+00
7.686860e+02 0.000000e+00 1.902150e+00 0.000000e+00 0.000000e+00
7.696880e+02 0.000000e+00 1.899815e+00 0.000000e+00 0.000000e+00
7.706900e+02 0.000000e+00 1.897700e+00 0.000000e+00 0.000000e+00
7.716920e+02 0.000000e+00 1.896152e+00 0.000000e+00 0.000000e+00
7.726940e+02 0.000000e+00 1.894279e+00 0.000000e+00 0.000000e+00
7.736960e+02 0.000000e+00 1.892118e+00 0.000000e+00 0.000000e+00
7.746980e+02 0.000000e+00 1.890745e+00 0.000000e+00 0.000000e+00
7.757000e+02 0.000000e+00 1.888672e+00 0.000000e+00 0.000000e+00
7.767020e+02 0.000000e+00 1.886868e+00 0.000000e+00 0.000000e+00
7.777040e+02 0.000000e+00 1.884991e+00 0.000000e+00 0.000000e+00
7.787060e+02 0.000000e+00 1.884081e+00 0.000000e+00 0.000000e+00
7.797080e+02 0.000000e+00 1.882408e+00 0.000000e+00 0.000000e+00
7.807100e+02 0.000000e+00 1.880367e+00 0.000000e+00 0.000000e+00
7.817120e+02 0.000000e+00 1.877993e+00 0.000000e+00 0.000000e+00
7.827140e+02 0.000000e+00 1.876990e+00 0.000000e+00 0.000000e+00
7.837160e+02 0.000000e+00 1.875223e+00 0.000000e+00 0.000000e+00
7.847180e+02 0.000000e+00 1.873276e+00 0.000000e+00 0.000000e+00
7.857200e+02 0.000000e+00 1.871781e+00 0.000000e+00 0.000000e+00
7.867220e+02 5.402462e-04 1.869634e+00 2.889582e-04 0.000000e+00
7.877240e+02 0.000000e+00 1.868443e+00 0.000000e+00 0.000000e+00
7.887260e+02 0.000000e+00 1.867804e+00 0.000000e+00 0.000000e+00
7.897280e+02 0.000000e+00 1.866428e+00 0.000000e+00 0.000000e+00
7.907300e+02 0.000000e+00 1.865492e+00 0.000000e+00 0.000000e+00
7.917320e+02 0.000000e+00 1.863608e+00 0.000000e+00 0.000000e+00
7.927340e+02 0.000000e+00 1.862852e+00 0.000000e+00 0.000000e+00
7.937360e+02 0.000000e+00 1.861036e+00 0.000000e+00 0.000000e+00
7.947380e+02 0.000000e+00 1.859437e+00 0.000000e+00 0.000000e+00
7.957400e+02 0.000000e+00 1.858062e+00 0.000000e+00 0.000000e+00
7.967420e+02 0.000000e+00 1.856420e+00 0.000000e+00 0.000000e+00
7.977440e+02 0.000000e+00 1.855517e+00 0.000000e+00 0.000000e+00
7.987460e+02 0.000000e+00 1.853334e+00 0.000000e+00 0.000000e+00
7.997480e+02 0.000000e+00 1.851922e+00 0.000000e+00 0.000000e+00
8.007500e+02 0.000000e+00 1.849292e+00 0.000000e+00 0.000000e+00
8.017520e+02 0.000000e+00 1.847970e+00 0.000000e+00 0.000000e+00
8.027540e+02 0.000000e+00 1.846161e+00 0.000000e+00 0.000000e+00
8.037560e+02 0.000000e+00 1.844350e+00 0.000000e+00 0.000000e+00
8.047580e+02 0.000000e+00 1.842163e+00 0.000000e+00 0.000000e+00
8.057600e+02 0.000000e+00 1.840875e+00 0.000000e+00 0.000000e+00
8.067620e+02 0.000000e+00 1.839305e+00 0.000000e+00 0.000000e+00
8.077640e+02 0.000000e+00 1.838440e+00 0.000000e+00 0.000000e+00
8.087660e+02 0.000000e+00 1.837495e+00 0.000000e+00 0.000000e+00
8.097680e+02 0.000000e+00 1.836364e+00 0.000000e+00 0.000000e+00
8.107700e+02 0.000000e+00 1.834430e+00 0.000000e+00 0.000000e+00
8.117720e+02 0.000000e+00 1.832992e+00 0.000000e+00 0.000000e+00
8.127740e+02 0.000000e+00 1.832116e+00 0.000000e+00 0.000000e+00
8.137760e+02 0.000000e+00 1.830370e+00 0.000000e+00 0.000000e+00
8.147780e+02 0.000000e+00 1.828875e+00 0.000000e+00 0.000000e+00
8.157800e+02 0.000000e+00 1.827953e+00 0.000000e+00 0.000000e+00
8.167820e+02 0.000000e+00 1.826262e+00 0.000000e+00 0.000000e+00
8.177840e+02 0.000000e+00 1.824921e+00 0.000000e+00 0.000000e+00
8.187860e+02 0.000000e+00 1.823189e+00 0.000000e+00 0.000000e+00
8.197880e+02 0.000000e+00 1.822306e+00 0.000000e+00 0.000000e+00
8.207900e+02 3.593176e-04 1.821215e+00 1.972955e-04 0.000000e+00
8.217920e+02 0.000000e+00 1.820490e+00 0.000000e+00 0.000000e+00
8.227940e+02 0.000000e+00 1.819107e+00 0.000000e+00 0.000000e+00
8.237960e+02 0.000000e+00 1.817623e+00 0.000000e+00 0.000000e+00
8.247980e+02 0.000000e+00 1.816320e+00 0.000000e+00 0.000000e+00
8.258000e+02 0.000000e+00 1.813998e+00 0.000000e+00 0.000000e+00
8.268020e+02 0.000000e+00 1.812407e+00 0.000000e+00 0.000000e+00
8.278040e+02 0.000000e+00 1.810588e+00 0.000000e+00 0.000000e+00
8.288060e+02 4.051030e-04 1.809041e+00 2.239325e-04 0.000000e+00
8.298080e+02 0.000000e+00 1.806824e+00 0.000000e+00 0.000000e+00
8.308100e+02 0.000000e+00 1.805853e+00 0.000000e+00 0.000000e+00
8.318120e+02 0.000000e+00 1.804896e+00 0.000000e+00 0.000000e+00
8.328140e+02 0.000000e+00 1.804189e+00 0.000000e+00 0.000000e+00
8.338160e+02 0.000000e+00 1.801571e+00 0.000000e+00 0.000000e+00
8.348180e+02 0.000000e+00 1.800802e+00 0.000000e+00 0.000000e+00
8.358200e+02 0.000000e+00 1.799641e+00 0.000000e+00 0.000000e+00
8.368220e+02 0.000000e+00 1.798305e+00 0.000000e+00 0.000000e+00
8.378240e+02 0.000000e+00 1.797106e+00 0.000000e+00 0.000000e+00
8.388260e+02 0.000000e+00 1.796250e+00 0.000000e+00 0.000000e+00
8.398280e+02 0.000000e+00 1.794749e+00 0.000000e+00 0.000000e+00
8.408300e+02 0.000000e+00 1.793014e+00 0.000000e+00 0.000000e+00
8.418320e+02 0.000000e+00 1.791696e+00 0.000000e+00 0.000000e+00
8.428340e+02 0.000000e+00 1.790777e+00 0.000000e+00 0.000000e+00
8.438360e+02 0.000000e+00 1.789192e+00 0.000000e+00 0.000000e+00
8.448380e+02 0.000000e+00 1.788141e+00 0.000000e+00 0.000000e+00
8.458400e+02 0.000000e+00 1.786965e+00 0.000000e+00 0.000000e+00
8.468420e+02 0.000000e+00 1.785661e+00 0.000000e+00 0.000000e+00
8.478440e+02 0.000000e+00 1.784676e+00 0.000000e+00 0.000000e+00
8.488460e+02 0.000000e+00 1.783800e+00 0.000000e+00 0.000000e+00
8.498480e+02 0.000000e+00 1.782524e+00 0.000000e+00 0.000000e+00
8.508500e+02 0.000000e+00 1.780643e+00 0.000000e+00 0.000000e+00
8.518520e+02 0.000000e+00 1.779104e+00 0.000000e+00 0.000000e+00
8.528540e+02 0.000000e+00 1.778153e+00 0.000000e+00 0.000000e+00
8.538560e+02 0.000000e+00 1.775732e+00 0.000000e+00 0.000000e+00
8.548580e+02 0.000000e+00 1.774135e+00 0.000000e+00 0.000000e+00
8.558600e+02 0.000000e+00 1.773229e+00 0.000000e+00 0.000000e+00
8.568620e+02 0.000000e+00 1.771272e+00 0.000000e+00 0.000000e+00
8.578640e+02 0.000000e+00 1.770036e+00 0.000000e+00 0.000000e+00
8.588660e+02 0.000000e+00 1.768649e+00 0.000000e+00 0.000000e+00
8.598680e+02 0.000000e+00 1.767179e+00 0.000000e+00 0.000000e+00
8.608700e+02 0.000000e+00 1.765527e+00 0.000000e+00 0.000000e+00
8.618720e+02 0.000000e+00 1.764866e+00 0.000000e+00 0.000000e+00
8.628740e+02 0.000000e+00 1.763376e+00 0.000000e+00 0.000000e+00
8.638760e+02 0.000000e+00 1.762216e+00 0.000000e+00 0.000000e+00
8.648780e+02 0.000000e+00 1.760864e+00 0.000000e+00 0.000000e+00
8.658800e+02 0.000000e+00 1.760004e+00 0.000000e+00 0.000000e+00
8.668820e+02 0.000000e+00 1.759099e+00 0.000000e+00 0.000000e+00
8.678840e+02 0.000000e+00 1.758022e+00 0.000000e+00 0.000000e+00
8.688860e+02 0.000000e+00 1.756935e+00 0.000000e+00 0.000000e+00
8.698880e+02 0.000000e+00 1.755589e+00 0.000000e+00 0.000000e+00
8.708900e+02 0.000000e+00 1.753957e+00 0.000000e+00 0.000000e+00
8.718920e+02 0.000000e+00 1.752713e+00 0.000000e+00 0.000000e+00
8.728940e+02 0.000000e+00 1.752217e+00 0.000000e+00 0.000000e+00
8.738960e+02 0.000000e+00 1.750828e+00 0.000000e+00 0.000000e+00
8.748980e+02 0.000000e+00 1.749266e+00 0.000000e+00 0.000000e+00
8.759000e+02 0.000000e+00 1.747708e+00 0.000000e+00 0.000000e+00
8.769020e+02 0.000000e+00 1.746783e+00 0.000000e+00 0.000000e+00
8.779040e+02 0.000000e+00 1.745333e+00 0.000000e+00 0.000000e+00
8.789060e+02 0.000000e+00 1.744384e+00 0.000000e+00 0.000000e+00
8.799080e+02 0.000000e+00 1.743672e+00 0.000000e+00 0.000000e+00
8.809100e+02 0.000000e+00 1.742495e+00 0.000000e+00 0.000000e+00
8.819120e+02 0.000000e+00 1.740318e+00 0.000000
